school_id,school_name,region,latest_year,latest_gpa,latest_pass_rate,latest_sat,pass_rate_decline_score,subject_failure_score,trend_instability_score,risk_score,risk_level,pass_rate_slope,subject_failure_rate,subject_count,evidence_years,data_quality
S3063,ISINGIRO SECONDARY SCHOOL,KAGERA,2025,3.4649,100.0,253.0,0.0,16.406619385342793,11.437152553052641,8.35313158151863,Safe,0.7350928641251493,16.406619385342793,10,9,Complete
S7401,MTEMANI SECONDARY SCHOOL,KASKAZINI UNGUJA,2025,3.8109,100.0,92.0,0.0,27.790973871733968,0.0,8.33729216152019,Safe,,27.790973871733968,11,1,Insufficient trend history
S1599,BAOBAB SECONDARY SCHOOL,PWANI,2025,1.891,99.61685823754789,261.0,1.149425287356425,0.8206811653672474,25.416860475555907,8.331032607219516,Safe,-0.11494252873564251,0.8206811653672474,16,10,Complete
S6513,NYANG'OMBE SECONDARY SCHOOL,MARA,2025,3.7855,100.0,71.0,0.0,27.76735459662288,0.0,8.330206378986864,Safe,,27.76735459662288,9,1,Insufficient trend history
S4738,NEW KIOMBOI SECONDARY SCHOOL,SINGIDA,2025,3.3581,100.0,132.0,0.0,18.334892422825064,9.415966662970112,8.325257725738552,Safe,0.07575757575759452,18.334892422825064,10,10,Complete
S0328,MAWENZI SECONDARY SCHOOL,KILIMANJARO,2025,2.2317,100.0,149.0,0.0,3.041543026706222,24.691736990343824,8.319984005115014,Safe,0.19997724298801278,3.041543026706222,15,10,Complete
S5676,KATETE SECONDARY SCHOOL,SONGWE,2025,3.2155,100.0,117.0,0.0,10.428100987925362,17.288158953457128,8.314877982414746,Safe,4.256661309384458e-15,10.428100987925362,10,5,Complete
S1996,NGASAMO SECONDARY SCHOOL,SIMIYU,2025,3.579,100.0,151.0,0.0,15.766550522648089,11.9353584245545,8.310572684160777,Safe,4.256661309384458e-15,15.766550522648089,12,10,Complete
S4495,MALINDINDO SECONDARY SCHOOL,RUVUMA,2025,3.0895,100.0,95.0,0.0,11.36842105263159,16.32871262531128,8.30914010338286,Safe,4.256661309384458e-15,11.36842105263159,10,10,Complete
S3403,UMAGI SECONDARY SCHOOL,MANYARA,2025,2.8374,100.0,63.0,0.0,8.196721311475414,19.49469014885848,8.30742343810017,Safe,4.256661309384458e-15,8.196721311475414,10,10,Complete
S4947,LONGA SECONDARY SCHOOL,RUVUMA,2025,3.08,100.0,40.0,0.0,14.75,12.906098713399022,8.296829614019707,Safe,4.256661309384458e-15,14.75,10,10,Complete
S5623,NAKWA SECONDARY SCHOOL,MANYARA,2025,2.1914,100.0,112.0,0.0,5.220883534136547,22.433756233631502,8.296391930330415,Safe,4.256661309384458e-15,5.220883534136547,11,4,Complete
S6414,MALUNGA SECONDARY SCHOOL,SHINYANGA,2025,3.547,98.1651376146789,109.0,0.0,27.649208282582222,0.0,8.294762484774667,Safe,,27.649208282582222,9,1,Insufficient trend history
S0977,OLDONYOSAMBU SECONDARY SCHOOL,ARUSHA,2025,3.1743,100.0,122.0,0.0,6.019007391763466,21.59296126055896,8.283590595696728,Safe,4.256661309384458e-15,6.019007391763466,9,10,Complete
S0157,HANGA SEMINARY,RUVUMA,2025,1.7492,100.0,46.0,0.0,0.0,27.597359728785648,8.279207918635693,Safe,4.256661309384458e-15,0.0,11,10,Complete
S0725,ST. NEWMAN SECONDARY SCHOOL,KIGOMA,2025,1.905,100.0,28.0,0.0,0.37453183520599964,27.205364820196763,8.273968996620829,Safe,4.256661309384458e-15,0.37453183520599964,10,4,Complete
S6512,KOMUGE SECONDARY SCHOOL,MARA,2025,3.6821,91.66666666666666,60.0,0.0,27.578475336322867,0.0,8.27354260089686,Safe,,27.578475336322867,9,1,Insufficient trend history
S5917,NAMIRAH SECONDARY SCHOOL,TANGA,2025,2.7733,100.0,41.0,0.0,8.607594936708864,18.965358478611,8.27188602459596,Safe,1.7530813908894377e-15,8.607594936708864,13,3,Limited trend history
S6430,IKUZA SECONDARY SCHOOL,KAGERA,2025,3.6762,98.52941176470588,68.0,0.0,27.538726333907064,0.0,8.26161790017212,Safe,,27.538726333907064,10,1,Insufficient trend history
S5622,ELIZABETH SECONDARY SCHOOL,ARUSHA,2025,2.6601,100.0,13.0,0.0,0.0,27.52932574546642,8.258797723639926,Safe,4.256661309384458e-15,0.0,13,7,Complete
S1267,BROOKEBOND SECONDARY SCHOOL,IRINGA,2022,2.9185,100.0,7.0,0.0,7.017543859649123,20.494110959004786,8.253496445596172,Safe,1.3499441112411927e-14,7.017543859649123,11,7,Complete
S5895,CHIBULA SECONDARY SCHOOL,LINDI,2025,3.575,100.0,12.0,0.0,22.222222222222214,5.271837124444048,8.248217803999879,Safe,1.7530813908894377e-15,22.222222222222214,9,3,Limited trend history
S4447,ISALE SECONDARY SCHOOL,RUKWA,2025,3.1479,100.0,80.0,0.0,11.145038167938935,16.341658422571438,8.246008977153112,Safe,4.256661309384458e-15,11.145038167938935,10,10,Complete
S5630,ST. VICENT SECONDARY SCHOOL,KIGOMA,2025,2.6491,100.0,42.0,0.0,4.600484261501208,22.81036694137119,8.22325536086172,Safe,4.256661309384458e-15,4.600484261501208,10,5,Complete
S5474,MIKAMBA SECONDARY SCHOOL,KIGOMA,2025,1.8095,100.0,68.0,0.0,0.0,27.3853131440924,8.21559394322772,Safe,4.256661309384458e-15,0.0,12,7,Complete
S1526,CONSOLATA SECONDARY SCHOOL,SONGWE,2025,1.612,100.0,78.0,0.0,0.0,27.378279420007384,8.213483826002214,Safe,4.256661309384458e-15,0.0,12,9,Complete
S6293,KAMANDO SECONDARY SCHOOL,TABORA,2025,3.0011,100.0,118.0,0.0,4.41988950276243,22.95499999999999,8.212466850828726,Safe,1.3076279587826524e-15,4.41988950276243,10,2,Limited trend history
S1840,KIMASEKI SECONDARY SCHOOL,ARUSHA,2025,3.075,100.0,391.0,0.0,9.334163036714372,17.971647357809267,8.191743118357092,Safe,0.6893792480645174,9.334163036714372,13,10,Complete
S4217,ALGEBRA ISLAMIC SEMINARY,DAR ES SALAAM,2025,2.9439,99.51219512195122,205.0,0.0,10.966340933767654,16.33044671394672,8.189036294314311,Safe,0.2916147409649134,10.966340933767654,11,10,Complete
S3338,DIRMA SECONDARY SCHOOL,MANYARA,2025,3.11,100.0,63.0,1.492537313432826,9.498207885304652,15.778972547358858,8.180169055172183,Safe,-0.1492537313432826,9.498207885304652,10,10,Complete
S6088,AL-MARFAA ISLAMIC SECONDARY SCHOOL,MJINI MAGHARIBI,2025,2.8993,100.0,29.0,0.0,3.5087719298245617,23.748065241523044,8.177051151404282,Safe,1.0714285714285485,3.5087719298245617,13,5,Complete
S0519,LALAGO SECONDARY SCHOOL,SIMIYU,2025,3.0347,100.0,99.0,0.0,7.9418344519015704,19.289485633370315,8.169396025581566,Safe,4.256661309384458e-15,7.9418344519015704,11,10,Complete
S5295,KILAMSA SECONDARY SCHOOL,MOROGORO,2025,2.0952,100.0,339.0,0.0,0.06555227794166285,27.163586361156366,8.168741591729408,Safe,4.256661309384458e-15,0.06555227794166285,9,10,Complete
S6880,SHINJI SECONDARY SCHOOL,SONGWE,2025,3.1818,100.0,22.0,0.0,17.553191489361694,9.660000000000002,8.163957446808508,Safe,1.3076279587826524e-15,17.553191489361694,10,2,Limited trend history
S1998,BRAINY HEROES BOYS' SECONDARY SCHOOL,ARUSHA,2025,1.7644,100.0,59.0,0.0,0.0,27.210393161437413,8.163117948431223,Safe,4.256661309384458e-15,0.0,12,8,Complete
S3346,MWAMANENGE SECONDARY SCHOOL,SIMIYU,2025,3.4946,100.0,41.0,0.0,13.372093023255815,13.794279394009672,8.149911725179646,Safe,4.256661309384458e-15,13.372093023255815,9,10,Complete
S1344,MWALIMU J K NYERERE SECONDARY SCHOOL,SONGWE,2025,3.3463,100.0,156.0,0.0,13.488759367194007,13.653040589119659,8.1425399868941,Safe,0.1987043154290636,13.488759367194007,10,10,Complete
S5967,TUMAINI JEMA SECONDARY SCHOOL,KILIMANJARO,2025,2.2323,100.0,40.0,0.0,4.381443298969074,22.74825089429954,8.138908257980585,Safe,4.256661309384458e-15,4.381443298969074,10,4,Complete
S2533,SAMBU SECONDARY SCHOOL,PWANI,2025,1.8963,100.0,45.0,0.0,0.0,27.116399761030223,8.134919928309067,Safe,4.256661309384458e-15,0.0,12,10,Complete
S4619,CALL AND VISION SECONDARY SCHOOL,MTWARA,2025,2.3514,100.0,55.0,0.0,2.631578947368425,24.474553642507978,8.13183977696292,Safe,4.256661309384458e-15,2.631578947368425,11,10,Complete
S5054,SEGA GIRLS' SECONDARY SCHOOL,MOROGORO,2025,2.2548,100.0,67.0,0.0,2.5906735751295287,24.494451562656778,8.125537541335891,Safe,0.8823529411764525,2.5906735751295287,11,10,Complete
S5670,DR. CHEGENI SECONDARY SCHOOL,SIMIYU,2025,3.3226,99.29577464788733,142.0,0.0,12.55686988171064,14.52208444766657,8.123686298813162,Safe,0.4214298104492449,12.55686988171064,10,5,Complete
S6488,JOB NDUGAI SECONDARY SCHOOL,DODOMA,2025,3.5871,95.1219512195122,82.0,0.0,27.047913446676972,0.0,8.114374034003092,Safe,,27.047913446676972,9,1,Insufficient trend history
S0195,ST. CAROLI SECONDARY SCHOOL,MWANZA,2025,2.4847,100.0,29.0,3.5522341125677095e-14,5.836575875486389,21.209607035779204,8.113854873379692,Safe,-3.5522341125677097e-15,5.836575875486389,11,9,Complete
S3725,FELIX MREMA SECONDARY SCHOOL,ARUSHA,2025,3.348,100.0,197.0,0.0,18.74298540965208,8.292906366286791,8.110767532781662,Safe,4.256661309384458e-15,18.74298540965208,12,10,Complete
S2511,MADISI SECONDARY SCHOOL,IRINGA,2025,2.8676,100.0,51.0,0.0,14.705882352941174,12.323008723522024,8.10866732293896,Safe,4.256661309384458e-15,14.705882352941174,10,10,Complete
S0180,ST. FRANCIS DE SALES SEMINARY,MOROGORO,2025,1.3462,100.0,108.0,0.0,0.29296875,26.703197860930437,8.09884998327913,Safe,4.256661309384458e-15,0.29296875,10,10,Complete
S2693,MWANDEGE BOYS' SECONDARY SCHOOL,PWANI,2025,2.8309,100.0,33.0,0.0,5.054151624548737,21.941478092999475,8.098688915264464,Safe,0.14705882352944816,5.054151624548737,11,10,Complete
S5035,MAVUNO GIRLS' SECONDARY SCHOOL,KIGOMA,2025,2.5338,100.0,45.0,0.0,1.415094339622641,25.57136726888103,8.0959384825511,Safe,4.256661309384458e-15,1.415094339622641,10,10,Complete
S7118,MWABASABI SECONDARY SCHOOL,SIMIYU,2025,3.7184,94.20289855072464,69.0,0.0,26.984126984126988,0.0,8.095238095238097,Safe,,26.984126984126988,9,1,Insufficient trend history
S5969,HARVARD PREMIUM SECONDARY SCHOOL,GEITA,2025,1.6428,100.0,40.0,0.0,0.767263427109981,26.169371715805482,8.080990542874638,Safe,4.256661309384458e-15,0.767263427109981,10,5,Complete
S6397,MWAMKULU SECONDARY SCHOOL,KATAVI,2025,3.73,94.11764705882352,51.0,0.0,26.913580246913583,0.0,8.074074074074074,Safe,,26.913580246913583,9,1,Insufficient trend history
S3482,MWENYEHERI ANUARITE SECONDARY SCHOOL,DAR ES SALAAM,2025,2.0194,100.0,49.0,0.0,1.754385964912288,25.157830978604874,8.073665083055149,Safe,0.11502347417847517,1.754385964912288,14,10,Complete
S7061,MPETA 'B' SECONDARY SCHOOL,KIGOMA,2025,3.7602,100.0,27.0,0.0,26.872246696035234,0.0,8.06167400881057,Safe,,26.872246696035234,9,1,Insufficient trend history
S0536,KINDOROKO SECONDARY SCHOOL,KILIMANJARO,2025,2.105,100.0,24.0,0.0,2.1459227467811104,24.724262901045197,8.061055694347893,Safe,4.256661309384458e-15,2.1459227467811104,12,10,Complete
S4678,MWEDO GIRLS' SECONDARY SCHOOL,ARUSHA,2025,2.9538,100.0,20.0,0.0,9.202453987730067,17.648417978277614,8.055261589802305,Safe,4.256661309384458e-15,9.202453987730067,9,10,Complete
S5762,IBN HAMBAL ISLAMIC SECONDARY SCHOOL,KAGERA,2025,2.53,100.0,37.0,0.0,4.12979351032449,22.6404033532974,8.031059059086568,Safe,4.256661309384458e-15,4.12979351032449,10,7,Complete
S6403,IKAMBI SECONDARY SCHOOL,KIGOMA,2025,3.9614,100.0,79.0,0.0,26.74418604651163,0.0,8.023255813953488,Safe,,26.74418604651163,9,1,Insufficient trend history
S0284,RONECA GIRLS' SECONDARY SCHOOL,PWANI,2025,2.1909,100.0,26.0,0.0,0.7999999999999972,25.933036392629297,8.019910917788788,Safe,4.256661309384458e-15,0.7999999999999972,13,10,Complete
S6683,LITEHU MODERN SECONDARY SCHOOL,MTWARA,2025,3.4335,92.85714285714286,28.0,0.0,26.72413793103449,0.0,8.017241379310347,Safe,,26.72413793103449,10,1,Insufficient trend history
S1770,IMAGE SECONDARY SCHOOL,IRINGA,2025,2.902,100.0,82.0,0.0,11.533242876526458,15.14877499997937,8.004605362951748,Safe,4.256661309384458e-15,11.533242876526458,13,10,Complete
S6063,BISHESHE SECONDARY SCHOOL,KAGERA,2025,3.2793,100.0,43.0,0.0,10.625,16.05056662205072,8.002669986615217,Safe,1.7530813908894377e-15,10.625,9,3,Limited trend history
S0712,BARIADI SECONDARY SCHOOL,SIMIYU,2025,2.8742,100.0,211.0,0.0,7.297949336550062,19.358616066237783,7.996969620836353,Safe,4.256661309384458e-15,7.297949336550062,12,10,Complete
S3103,DR. MEZGER SECONDARY SCHOOL,MOROGORO,2025,2.7414,100.0,41.0,2.0408163265305994,6.020942408376968,17.874401193133238,7.984929611065302,Safe,-0.20408163265305995,6.020942408376968,12,10,Complete
S6454,SEMAZINA SECONDARY SCHOOL,GEITA,2025,3.594,96.49122807017544,57.0,0.0,26.599999999999994,0.0,7.979999999999998,Safe,,26.599999999999994,10,1,Insufficient trend history
S1643,TECHFORT SECONDARY SCHOOL,MOROGORO,2025,2.8869,100.0,9.0,0.0,7.317073170731703,19.277964000381367,7.978511151333921,Safe,4.256661309384458e-15,7.317073170731703,10,10,Complete
S5215,MBINGA GIRLS' SECONDARY SCHOOL,RUVUMA,2025,2.4934,100.0,92.0,0.0,4.938271604938265,21.603641730041726,7.962574000493997,Safe,4.256661309384458e-15,4.938271604938265,9,9,Complete
S6460,NKUNGULU SECONDARY SCHOOL,MWANZA,2025,3.8058,93.02325581395348,43.0,0.0,26.524390243902445,0.0,7.957317073170733,Safe,,26.524390243902445,9,1,Insufficient trend history
S5640,MAKUNDUSI SECONDARY SCHOOL,MARA,2025,2.8995,99.44444444444444,180.0,1.666666666666784,11.10381077529567,13.168485618025947,7.948355584663199,Safe,-0.1666666666666784,11.10381077529567,10,5,Complete
S4900,MKUZA GIRLS' SECONDARY SCHOOL,PWANI,2025,2.5965,100.0,36.0,0.0,7.331378299120246,19.12581145990936,7.937156927708882,Safe,4.256661309384458e-15,7.331378299120246,14,10,Complete
S0841,HUMURA SECONDARY SCHOOL,KAGERA,2025,2.3208,100.0,121.0,0.8196721311475603,1.8453427065026347,23.504517483653284,7.9328269095058,Safe,-0.08196721311475604,1.8453427065026347,10,10,Complete
S0612,KAGANGO SECONDARY SCHOOL,KAGERA,2025,2.4627,99.30555555555556,144.0,2.08333333333342,1.4003294892915932,22.233261750647046,7.92341070531496,Safe,-0.20833333333334203,1.4003294892915932,12,10,Complete
S2627,BULEGA SECONDARY SCHOOL,GEITA,2025,3.0936,100.0,103.0,0.0,9.715025906735747,16.661994869241845,7.913106232793277,Safe,0.06134969325155417,9.715025906735747,9,10,Complete
S0183,STELLA MATUTINA LIGHANO SEMINARY,RUVUMA,2025,2.4589,100.0,36.0,0.0,2.3738872403560833,23.997142663242215,7.911308971079489,Safe,4.256661309384458e-15,2.3738872403560833,11,10,Complete
S4906,DON BOSCO SECONDARY SCHOOL,KILIMANJARO,2025,2.7772,100.0,47.0,0.0,7.906976744186039,18.420672083287297,7.8982946482420004,Safe,4.256661309384458e-15,7.906976744186039,11,10,Complete
S5686,VICTORIAN GIRLS' SECONDARY SCHOOL,MWANZA,2025,2.1804,100.0,9.0,0.0,0.0,26.309207057606283,7.892762117281885,Safe,4.256661309384458e-15,0.0,10,6,Complete
S1409,HAGAFILO SECONDARY SCHOOL,NJOMBE,2025,2.5783,100.0,16.0,0.0,6.329113924050631,19.97719399715585,7.891892376361945,Safe,4.256661309384458e-15,6.329113924050631,11,10,Complete
S1434,PIUS SECONDARY SCHOOL,DAR ES SALAAM,2025,3.3013,100.0,47.0,0.0,14.20911528150134,12.069997514498507,7.883733838799953,Safe,4.256661309384458e-15,14.20911528150134,12,10,Complete
S4016,ISALU EXCEL HIGH SCHOOL,KILIMANJARO,2025,3.0911,100.0,45.0,0.0,10.904872389791194,15.363667820181767,7.880562062991888,Safe,1.7530813908894377e-15,10.904872389791194,11,3,Limited trend history
S6233,LUHANGARAS SECONDARY SCHOOL,RUVUMA,2025,3.754,100.0,92.0,0.0,16.964285714285708,9.302222222222216,7.8799523809523775,Safe,1.3888888888882625,16.964285714285708,10,2,Limited trend history
S5750,MAGANJWA SECONDARY SCHOOL,MANYARA,2025,3.3943,100.0,61.0,0.0,14.91935483870968,11.337042099757685,7.876919081540209,Safe,0.23809523809528643,14.91935483870968,11,4,Complete
S3981,MUSTAFA SABODO SECONDARY SCHOOL,MTWARA,2025,2.5061,100.0,145.0,0.0,5.030959752321991,21.154750503370483,7.855713076707742,Safe,1.2252747252747347,5.030959752321991,13,10,Complete
S4997,MIKINDANI DOLE SECONDARY SCHOOL,MJINI MAGHARIBI,2025,2.2961,100.0,172.0,0.9433962264151121,4.353083434099162,20.476585996600377,7.8262593197759065,Safe,-0.09433962264151122,4.353083434099162,10,10,Complete
S4555,GLORIOUS ACADEMY SECONDARY SCHOOL,MJINI MAGHARIBI,2025,2.7308,100.0,112.0,0.0,7.246376811594203,18.839374087267338,7.825725269658462,Safe,4.256661309384458e-15,7.246376811594203,14,10,Complete
S4591,KIMWA GIRLS' ISLAMIC SEMINARY,KIGOMA,2025,3.4866,100.0,27.0,0.0,16.59751037344398,9.471910894851165,7.820826380488544,Safe,4.256661309384458e-15,16.59751037344398,10,10,Complete
S6358,ISTIQAAMA TABORA SECONDARY SCHOOL,TABORA,2025,2.5278,100.0,32.0,0.0,3.125,22.931060267680607,7.816818080304182,Safe,4.256661309384458e-15,3.125,11,4,Complete
S5496,RUSHE SECONDARY SCHOOL,KAGERA,2025,3.109,100.0,19.0,0.0,10.714285714285708,15.333213100977892,7.81424964457908,Safe,4.256661309384458e-15,10.714285714285708,9,8,Complete
S3822,MOTHER TERESA OF CALCUTA GIRLS' SECONDARY SCHOOL,KILIMANJARO,2025,2.1967,100.0,63.0,0.0,1.9512195121951237,24.09613861181911,7.81420743720427,Safe,4.256661309384458e-15,1.9512195121951237,12,10,Complete
S5118,EASTERN STAR SECONDARY SCHOOL,IRINGA,2025,2.8363,100.0,19.0,0.0,8.187134502923982,17.832331760036315,7.805839878888088,Safe,4.256661309384458e-15,8.187134502923982,9,10,Complete
S2177,MUHINTIRI SECONDARY SCHOOL,SINGIDA,2025,3.2895,100.0,55.0,0.0,13.270142180094794,12.748249134685121,7.805517394433974,Safe,4.256661309384458e-15,13.270142180094794,10,10,Complete
S3736,DESTINY SECONDARY SCHOOL,DAR ES SALAAM,2025,2.4476,100.0,44.0,0.0,2.5575447570332415,23.441253144543804,7.7996393704731135,Safe,4.256661309384458e-15,2.5575447570332415,11,10,Complete
S4771,APEX SECONDARY SCHOOL,KAGERA,2025,2.9466,100.0,51.0,0.0,5.664488017429193,20.33404691644041,7.79956048016088,Safe,4.256661309384458e-15,5.664488017429193,10,10,Complete
S2335,YOHANNES SECONDARY SCHOOL,DAR ES SALAAM,2025,1.9635,100.0,35.0,0.0,0.31746031746031633,25.639360054416333,7.7870461115629945,Safe,4.256661309384458e-15,0.31746031746031633,13,10,Complete
S3153,BUJIKU SAKILA SECONDARY SCHOOL,MWANZA,2025,3.094,100.0,217.0,0.45662100456627985,8.496332518337411,16.834818061772452,7.78199357585947,Safe,-0.04566210045662798,8.496332518337411,10,10,Complete
S2917,BASODESH SECONDARY SCHOOL,MANYARA,2025,3.4305,100.0,53.0,0.0,8.558558558558559,17.376635236280748,7.7805581384517915,Safe,4.256661309384458e-15,8.558558558558559,10,10,Complete
S7052,MAMSA EDUCATION SCHOOL,MJINI MAGHARIBI,2025,3.411,100.0,9.0,0.0,19.277108433734938,6.630000000000003,7.772132530120482,Safe,1.3076279587826524e-15,19.277108433734938,10,2,Limited trend history
S5475,MPINDA BOYS' SECONDARY SCHOOL,SINGIDA,2025,2.2465,100.0,57.0,0.0,1.228070175438603,24.670755643068585,7.769647745552156,Safe,4.256661309384458e-15,1.228070175438603,11,7,Complete
S0152,SHINYANGA SECONDARY SCHOOL,SHINYANGA,2025,2.232,97.72727272727273,132.0,0.0,7.8303425774877695,18.039054765604792,7.7608192029277685,Safe,0.21818181818175522,7.8303425774877695,10,10,Complete
S0778,SONGE SECONDARY SCHOOL,MARA,2025,2.4485,100.0,47.0,0.0,7.640449438202239,18.21959604382051,7.758013644606824,Safe,4.256661309384458e-15,7.640449438202239,10,7,Complete
S2571,NG'WIGWA SECONDARY SCHOOL,SIMIYU,2025,3.4594,100.0,59.0,0.0,18.181818181818173,7.6290796299422645,7.74326934352813,Safe,4.256661309384458e-15,18.181818181818173,10,10,Complete
S1765,MURUBONA MUSLIM SECONDARY SCHOOL,KIGOMA,2025,3.0496,100.0,98.0,0.0,7.900677200902933,17.897581512595494,7.7394776140495285,Safe,4.256661309384458e-15,7.900677200902933,11,10,Complete
S6479,KAPHUNYA SECONDARY SCHOOL,KIGOMA,2025,3.6498,97.77777777777777,45.0,0.0,25.77903682719547,0.0,7.73371104815864,Safe,,25.77903682719547,9,1,Insufficient trend history
S5859,ST. MONICA WASA SECONDARY SCHOOL,IRINGA,2025,2.2833,100.0,18.0,0.0,0.5555555555555571,25.203766955556468,7.727796753333607,Safe,4.256661309384458e-15,0.5555555555555571,10,4,Complete
S0652,POMERINI SECONDARY SCHOOL,IRINGA,2025,3.1421,100.0,52.0,1.492537313432826,14.377682403433482,9.38496712596283,7.725809784192023,Safe,-0.1492537313432826,14.377682403433482,13,10,Complete
S1857,ENYORRATA E-NGAI SECONDARY SCHOOL,ARUSHA,2025,2.1628,100.0,43.0,0.0,6.279069767441854,19.471322913454028,7.7251178042687645,Safe,4.256661309384458e-15,6.279069767441854,10,10,Complete
S0244,MTWARA SISTERS SEMINARY,MTWARA,2025,1.9357,100.0,50.0,0.0,2.536997885835092,23.20091429232909,7.7213736534492545,Safe,4.256661309384458e-15,2.536997885835092,12,10,Complete
S4516,ST. JAMES KIGOMA SECONDARY SCHOOL,KIGOMA,2025,2.7506,100.0,25.0,0.0,9.292035398230098,16.444634869768322,7.721001080399526,Safe,4.256661309384458e-15,9.292035398230098,12,10,Complete
S5038,MWL. TUTUBA SECONDARY SCHOOL,KIGOMA,2025,2.6731,100.0,39.0,0.0,1.7948717948717956,23.93953560141259,7.720322218885316,Safe,0.20000000000004867,1.7948717948717956,10,10,Complete
S5697,ST. ALBERTO GIRLS' SECONDARY SCHOOL,MARA,2025,2.1046,100.0,19.0,0.0,1.0752688172043037,24.652702057786687,7.718391262497296,Safe,4.256661309384458e-15,1.0752688172043037,12,4,Complete
S6355,KATENGA SECONDARY SCHOOL,SIMIYU,2025,3.8513,93.02325581395348,43.0,0.0,25.68807339449542,0.0,7.706422018348626,Safe,,25.68807339449542,9,1,Insufficient trend history
S4700,LOUIS MONTFORT SECONDARY SCHOOL,DAR ES SALAAM,2025,1.5311,100.0,37.0,0.0,0.0,25.672401835434094,7.7017205506302275,Safe,4.256661309384458e-15,0.0,10,10,Complete
S0718,NYANSINCHA SECONDARY SCHOOL,MARA,2025,2.5264,100.0,36.0,0.0,8.656716417910445,16.976974288724126,7.690107211990371,Safe,4.256661309384458e-15,8.656716417910445,11,10,Complete
S7193,ISANGALA SECONDARY SCHOOL,MBEYA,2025,3.7054,96.29629629629629,54.0,0.0,25.628140703517587,0.0,7.688442211055276,Safe,,25.628140703517587,9,1,Insufficient trend history
S1593,KENT SECONDARY SCHOOL,DAR ES SALAAM,2025,3.07,100.0,50.0,0.0,11.764705882352942,13.798526588009327,7.668969741108681,Safe,4.256661309384458e-15,11.764705882352942,10,10,Complete
S4018,MATEKA SECONDARY SCHOOL,RUVUMA,2025,3.2905,98.9795918367347,98.0,0.0,13.78378378378379,11.761804882085269,7.663676599760717,Safe,0.1525939497162643,13.78378378378379,10,10,Complete
S5302,ST. XAVIER'S VISITATION SECONDARY SCHOOL,RUVUMA,2025,2.813,100.0,18.0,0.0,4.487179487179489,21.05123274300106,7.661523669054164,Safe,4.256661309384458e-15,4.487179487179489,9,8,Complete
S0770,SUMVE SECONDARY SCHOOL,MWANZA,2025,3.3009,100.0,288.0,0.0,10.389610389610397,15.14652039248619,7.660839234628976,Safe,4.256661309384458e-15,10.389610389610397,10,10,Complete
S0811,KIFARU SECONDARY SCHOOL,KILIMANJARO,2025,3.2287,100.0,211.0,0.0,7.652173913043484,17.852267915991707,7.651332548710556,Safe,0.7561411878145455,7.652173913043484,12,10,Complete
S1197,GREEN ACRES SECONDARY SCHOOL,DAR ES SALAAM,2025,2.4195,100.0,12.0,3.030303030302922,5.825242718446603,15.53150337817846,7.619145041108688,Safe,-0.3030303030302922,5.825242718446603,14,10,Complete
S0534,ST. ANTHONY'S SECONDARY SCHOOL,DAR ES SALAAM,2025,2.117,100.0,124.0,0.0,1.4196983141082598,23.95123746281181,7.611280733076021,Safe,4.256661309384458e-15,1.4196983141082598,14,9,Complete
S6953,SAID NKUMBA SECONDARY SCHOOL,GEITA,2025,3.5535,96.55172413793103,29.0,0.0,25.352112676056336,0.0,7.6056338028169,Safe,,25.352112676056336,9,1,Insufficient trend history
S3661,BEROYA SECONDARY SCHOOL,RUVUMA,2025,2.7746,100.0,70.0,0.0,3.4305317324185296,21.91259228959135,7.602937206602963,Safe,0.50847457627117,3.4305317324185296,10,10,Complete
S0439,BUPANDAGILA ADVENTIST SECONDARY SCHOOL,SIMIYU,2025,1.9557,100.0,41.0,0.0,1.4962593516209495,23.82574019836529,7.596599864995872,Safe,4.256661309384458e-15,1.4962593516209495,11,10,Complete
S6373,MICHAEL JACKSON SECONDARY SCHOOL,NJOMBE,2025,3.0764,100.0,16.0,0.0,11.111111111111114,14.20980647299603,7.596275275232143,Safe,4.256661309384458e-15,11.111111111111114,10,4,Complete
S4514,ORKEESWA SECONDARY SCHOOL,ARUSHA,2025,2.7549,100.0,36.0,0.0,8.536585365853654,16.77587625133185,7.593738485155651,Safe,4.256661309384458e-15,8.536585365853654,10,10,Complete
S6127,LONDO SECONDARY SCHOOL,MOROGORO,2025,3.5768,99.40119760479041,167.0,2.9940119760487107,15.390879478827358,5.913002380477817,7.588769348211037,Safe,-0.29940119760487105,15.390879478827358,9,3,Limited trend history
S7074,IBANDA ISLAMIC SECONDARY SCHOOL,MWANZA,2025,3.656,100.0,13.0,0.0,25.233644859813083,0.0,7.5700934579439245,Safe,,25.233644859813083,10,1,Insufficient trend history
S0313,IKIZU SECONDARY SCHOOL,MARA,2025,2.5165,100.0,80.0,0.0,4.095112285336853,21.10630294485512,7.5604245690575915,Safe,4.256661309384458e-15,4.095112285336853,12,10,Complete
S5158,NYARUBAMBA SECONDARY SCHOOL,KAGERA,2025,2.3403,100.0,40.0,0.0,0.27777777777777146,24.922809151458022,7.560176078770738,Safe,4.256661309384458e-15,0.27777777777777146,9,10,Complete
S5681,ST. ANTHONY TECHNICAL SECONDARY SCHOOL,KILIMANJARO,2025,2.837,100.0,26.0,0.0,2.427184466019412,22.725211198138503,7.545718699247375,Safe,4.256661309384458e-15,2.427184466019412,10,6,Complete
